Make,AccidentArea,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,Deductible,DriverRating,Days:Policy-Accident,Days:Policy-Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange-Claim,NumberOfCars,BasePolicy,DaysDiff,FraudFound
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,38,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,1,1.1426033105666682,1.365746861880878,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.1426033105666682,1.365746861880878,6.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,41,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,4,1.1426033105666682,1.365746861880878,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.1426033105666682,1.365746861880878,6.0,0
2.4266188225661405,1.653428934332659,1.653428934332659,1.1426033105666682,28,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,1,1.1426033105666682,1.365746861880878,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.1426033105666682,1.365746861880878,3.0,0
2.4266188225661405,1.653428934332659,1.653428934332659,1.1426033105666682,32,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,1,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.1426033105666682,1.365746861880878,4.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,30,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,2,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.1426033105666682,1.365746861880878,8.0,0
0.6725996813209325,1.653428934332659,1.653428934332659,1.1426033105666682,40,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,1,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.1426033105666682,1.365746861880878,18.0,0
0.6725996813209325,1.653428934332659,1.653428934332659,1.1426033105666682,47,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,2,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,2.7520412230007687,2.346576114892604,1.365746861880878,0.0,0
-0.020547499239012768,1.653428934332659,1.653428934332659,1.1426033105666682,63,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,3,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,11.0,0
0.6725996813209325,1.653428934332659,1.653428934332659,1.1426033105666682,31,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,3,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,0.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,45,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,3,1.1426033105666682,1.653428934332659,2.7520412230007687,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,0.0,0
-0.020547499239012768,1.653428934332659,1.653428934332659,1.1426033105666682,60,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,4,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,15.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,21,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,2,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,98.0,0
2.4266188225661405,1.653428934332659,1.653428934332659,1.1426033105666682,42,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,3,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,5.0,0
2.4266188225661405,2.7520412230007687,2.7520412230007687,2.7520412230007687,17,2.7520412230007687,2.5007267947198626,2.7520412230007683,2.7520412230007687,400,1,2.7520412230007687,2.528897671686559,2.7520412230007687,2.7520412230007683,2.7520412230007687,2.7520412230007687,2.7520412230007687,2.7520412230007687,2.7520412230007687,2.346576114892604,2.7520412230007683,80.0,1
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,39,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,3,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,9.0,0
2.4266188225661405,1.653428934332659,1.653428934332659,1.1426033105666682,47,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,1,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,2.7520412230007687,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,1.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,17,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,1,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,2.0,0
-0.020547499239012768,1.653428934332659,1.653428934332659,1.1426033105666682,42,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,3,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,0.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,30,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,4,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,1.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,42,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,1,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,1.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,34,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,3,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,1.0,0
0.11298389338550992,1.653428934332659,1.653428934332659,1.1426033105666682,30,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,4,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,9.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,27,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,2,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,7.0,0
0.11298389338550992,1.653428934332659,1.653428934332659,1.1426033105666682,55,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,1,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,2.0,0
0.6725996813209325,1.653428934332659,1.653428934332659,1.1426033105666682,35,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,3,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,33.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,35,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,1,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,7.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,44,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,1,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,0.9602817537727136,1.365746861880878,5.0,0
-0.020547499239012768,1.653428934332659,1.653428934332659,1.1426033105666682,42,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,4,1.1426033105666682,1.653428934332659,1.1426033105666682,2.7520412230007683,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,0.9602817537727136,1.365746861880878,0.0,0
0.11298389338550992,1.653428934332659,1.653428934332659,1.1426033105666682,41,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,2,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,6.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,72,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,1,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,7.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,29,1.653428934332659,0.6725996813209325,1.365746861880878,2.7520412230007687,400,3,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,1.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,32,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,4,1.1426033105666682,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,4.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,37,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,3,1.653428934332659,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,1.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,37,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,1,1.653428934332659,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,14.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,59,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,4,1.653428934332659,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,0.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,49,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,2,1.653428934332659,1.653428934332659,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,0.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.365746861880878,27,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,500,3,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,2.7520412230007687,1.365746861880878,1.365746861880878,2.0,0
5.316990580462305,2.7520412230007687,3.8506535116688783,2.7520412230007687,21,3.8506535116688783,2.5007267947198626,2.7520412230007683,4.361479135434869,400,4,4.361479135434869,4.138335584120659,4.361479135434869,2.7520412230007683,3.8506535116688783,3.8506535116688783,3.8506535116688783,2.7520412230007687,4.543800692228824,4.138335584120659,2.7520412230007683,185.0,1
5.236947872788769,3.8506535116688783,3.8506535116688783,4.361479135434869,50,3.8506535116688783,2.5007267947198626,4.138335584120659,2.7520412230007687,400,1,4.361479135434869,4.138335584120659,4.361479135434869,2.7520412230007683,3.8506535116688783,3.8506535116688783,3.8506535116688783,4.361479135434869,4.543800692228824,4.138335584120659,4.138335584120659,18.0,1
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,45,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,1,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,0.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.365746861880878,49,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,4,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,2.0,0
0.11298389338550992,1.653428934332659,1.653428934332659,1.1426033105666682,30,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,4,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,6.0,0
0.6725996813209325,1.653428934332659,1.653428934332659,1.1426033105666682,37,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,3,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,0.0,0
0.11298389338550992,1.653428934332659,1.653428934332659,1.1426033105666682,17,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,4,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,23.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,27,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,4,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,5.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,30,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,4,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,14.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.365746861880878,49,1.653428934332659,2.5007267947198626,1.365746861880878,2.7520412230007687,400,4,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,136.0,0
0.11298389338550992,1.653428934332659,1.653428934332659,1.1426033105666682,17,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,2,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,47.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.365746861880878,26,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,3,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.8357504911266136,1.365746861880878,1.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,48,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,1,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,4.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,31,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,3,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,10.0,0
2.4266188225661405,1.653428934332659,1.653428934332659,1.1426033105666682,40,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,2,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,0.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.365746861880878,65,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,1,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,4.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.365746861880878,64,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,1,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,0.0,0
0.11298389338550992,1.653428934332659,1.653428934332659,1.365746861880878,55,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,2,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,0.0,0
0.11298389338550992,1.653428934332659,1.653428934332659,1.1426033105666682,44,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,1,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,0.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.365746861880878,27,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,3,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,2.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.1426033105666682,28,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,3,2.7520412230007687,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,123.0,0
0.11298389338550992,1.653428934332659,1.653428934332659,1.365746861880878,47,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,2,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,1.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.365746861880878,60,1.653428934332659,0.8061310739454552,1.365746861880878,1.1426033105666682,400,3,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,0.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.365746861880878,33,1.653428934332659,0.8061310739454552,1.365746861880878,1.1426033105666682,400,4,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,18.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.365746861880878,27,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,3,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,69.0,0
0.11298389338550992,1.653428934332659,1.653428934332659,1.365746861880878,47,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,3,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,4.0,0
2.4266188225661405,1.653428934332659,1.653428934332659,1.1426033105666682,29,1.653428934332659,0.6725996813209325,1.365746861880878,1.1426033105666682,400,1,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,4.0,0
0.043991021898558615,1.653428934332659,1.653428934332659,1.365746861880878,33,1.653428934332659,0.8061310739454552,1.365746861880878,1.1426033105666682,400,1,0.0,0.0,1.1426033105666682,0.5548166456645491,1.653428934332659,1.653428934332659,1.653428934332659,1.1426033105666682,1.1426033105666682,1.365746861880878,1.365746861880878,6.0,0
